Institution UKPRN code,Institution name,Main panel,Unit of assessment number,Unit of assessment name,Multiple submission letter,Multiple submission name,Joint submission,Output type,Title,Place,Publisher,Volume title,Volume,Issue,First page,Article number,ISBN,ISSN,Patent number,Month,Year,URL,Number of additional authors,Non-English,Interdisciplinary,Forensic science,Criminology,Propose double weighting,Is reserve output,Research group,Open access status,Citations applicable,Citation count,Cross-referral requested,Supplementary information,Delayed by COVID19,clickable DOI,Pdf number,File,T1 - Communication and Interaction,T2 - Philosophy of Education,T3 - Methodological Depth,T4 - Citizenship and Culture,T5 - Developmental Psychology,T6 - Health and Medicine,T7 - Mathematics,T8 - Gender,T9 - Regional issues and international development,T10 - Psychiatry and Psychopathology,T11 - Non-English Components,T12 - Language and Linguistics,T13 - Technology Enhanced Learning,T14 - Critical and Social Theory,"T15 - History, Religion and Race",T16 - Early Childhood and Families,T17 - Leadership and Management,T18 - New Materialism,T19 - Clinical Psychology and Developmental Disorders,T20 - Claims of Significance,T21 - Sports and Health,T22 - Analysing large-scale data,T23 - Schooling Systems,T24 - Affective Factors,T25 - Children's Social Care,T26 - Education Policy,T27 - Higher Education,T28 - Training and Employment,T29 - Special Educational Needs and Disabilities,T30 - Teacher Education and Professional Development,T31 - Science Education,T32 - Interviews and Focus Groups,T33 - Systematic Reviews and Meta-Analyses,T34 - Cognitive Processing,T35 - Reading,,,
10005343,Queen's University of Belfast,C,23,Education,,,,D,Collaborative cognitive-activation strategies as an emancipatory force in promoting girls’ interest in and enjoyment of mathematics: A cross-national case study,,,International Journal of Educational Research,81,,38,,,0883-0355,,November,2016,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2016.11.004,10790,10790,0.0000181358,0.0078619701,0.0701962005,0.0000083968,0.0052880451,0.0000087497,0.2947909519,0.0688515293,0.0008595082,0.0002248090,0.0000045980,0.0000085971,0.0095176234,0.0179989889,0.0000132274,0.0000237011,0.0000184465,0.0004479880,0.0000057371,0.0416137317,0.0000083266,0.0194532109,0.0754220312,0.1653539055,0.0002303209,0.0192543381,0.0019279231,0.0000166410,0.0000077698,0.1261061522,0.0029664130,0.0408424630,0.0226050101,0.0080353848,0.0000091744,,,
10007801,University of Plymouth,C,23,Education,,,,D,"Including students as co-enquirers: matters of identity, agency, language and labelling in an International participatory research study",,,International Journal of Educational Research,81,,108,,,0883-0355,,,2017,,5,,,,,,,,Access exception,,,,,,https://doi.org/10.1016/j.ijer.2016.11.008,10791,10791,0.0241235377,0.0114102772,0.0965137978,0.0002409818,0.0000098750,0.0009366663,0.0000097851,0.0136881637,0.0000163105,0.0000149787,0.0000050466,0.0044129841,0.0014074277,0.1606687531,0.0141522255,0.0007213108,0.0014108406,0.0058223106,0.0000062968,0.0579577050,0.0000091391,0.0000288821,0.0000408590,0.0000155022,0.0037292795,0.0225236426,0.1560084583,0.0000182647,0.0630487969,0.0104760894,0.0000111361,0.3502947849,0.0000117275,0.0002440936,0.0000100696,,,
10007143,University of Durham,C,23,Education,,,,D,Comparing government and private schools in Pakistan: the way forward for universal education,,,International Journal of Educational Research,82,,159,,,08830355,,,2017,https://doi.org/10.1016/j.ijer.2017.01.007,1,,,,,,,"A - Assessment, Evaluation and Educational Effectiveness",Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.01.007,10792,10792,0.0000184475,0.0000498207,0.0146977426,0.0000085411,0.0000091517,0.0000089001,0.0000090684,0.0064566740,0.2395063684,0.0000138816,0.0000046770,0.0010826966,0.0058149404,0.0000510890,0.0096790210,0.0631724745,0.0000187635,0.0000261051,0.0000058356,0.0249307707,0.0000084697,0.2287785011,0.3069732922,0.0000143668,0.0118329580,0.0337613536,0.0006723089,0.0023796209,0.0000079033,0.0002580079,0.0000103205,0.0151250540,0.0000108685,0.0000114249,0.0345905802,,,
10007143,University of Durham,C,23,Education,,,,D,Does participation in uniformed group activities in school improve young people’s non-cognitive outcomes?,,,International Journal of Educational Research,85,,109,,,08830355,,,2017,https://doi.org/10.1016/j.ijer.2017.07.002,2,,,,,,,"A - Assessment, Evaluation and Educational Effectiveness",Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.07.002,10793,10793,0.0002172336,0.0000464021,0.0024863083,0.0238141332,0.0000085238,0.0266151944,0.0000084461,0.0000120737,0.0000140787,0.0128162518,0.0000043561,0.0000081447,0.0000145301,0.0012478949,0.0002125834,0.0048237001,0.0266243810,0.0000243138,0.0000054352,0.0670314458,0.1670512395,0.0222306928,0.2358964786,0.0134168594,0.0696362182,0.0140402067,0.0054274225,0.0076177383,0.0000073610,0.0006404078,0.0000096123,0.1615254690,0.1360454265,0.0000106410,0.0004087956,,,
10007788,University of Cambridge,C,23,Education,,,,D,"Dialogue, Thinking Together and Digital Technology in the Classroom: Some Educational Implications of a Continuing Line of Inquiry",,,International Journal of Educational Research,97,,187,,,0883-0355,,October,2017,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.08.007,10794,10794,0.3242779429,0.0167384403,0.0640785355,0.0000073765,0.0000079039,0.0000076866,0.0295030606,0.0000111957,0.0020536053,0.0000119889,0.0013025714,0.0000075525,0.0925802603,0.0098758661,0.0000116202,0.0230233896,0.0070653793,0.0000225458,0.0000050400,0.0315488106,0.0000073149,0.0000231171,0.0421422437,0.0000124079,0.0000168311,0.0000339130,0.0016936699,0.0000146190,0.0000068257,0.2558481446,0.0200434083,0.0753923551,0.0026064508,0.0000098672,0.0000080597,,,
10007768,The University of Lancaster,C,23,Education,,,,D,Attainment grouping as self-fulfilling prophesy? : A mixed methods exploration of self-confidence and set level among Year 7 students,,,International Journal of Educational Research,86,,96,,,0883-0355,,October,2017,,8,,,,,,,,Technical exception,,,,,,https://doi.org/10.1016/j.ijer.2017.09.001,10795,10795,0.0009533589,0.0195384752,0.0010175479,0.0000074540,0.0009452463,0.0000077673,0.0000079141,0.0436876015,0.0000131919,0.0000121147,0.0000040817,0.0000076317,0.0000136150,0.0729633681,0.0000117422,0.0000210399,0.0000163753,0.0000227825,0.0000050929,0.0993626653,0.0000073917,0.0656315181,0.4847836109,0.0575602656,0.0000170077,0.0000342690,0.0000243819,0.0000147725,0.0000068974,0.0011624281,0.0000090069,0.1521017835,0.0000094852,0.0000099708,0.0000081443,,,
10007784,University College London,C,23,Education,,,,D,Attainment Grouping as self-fulfilling prophesy? A mixed methods exploration of self confidence and set level among Year 7 students,,,International Journal of Educational Research,86,,96,,,0883-0355,,October,2017,,9,,,,,,Yes,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.09.001,10796,10796,0.0000160995,0.0167266970,0.0002677404,0.0000074540,0.0000079869,0.0000077673,0.0000079141,0.0489362542,0.0000131919,0.0000121147,0.0000040817,0.0000076317,0.0000136150,0.0843979328,0.0001991941,0.0000210399,0.0000163753,0.0000227825,0.0000050929,0.1047987698,0.0000073917,0.0534471459,0.4827216403,0.0629963702,0.0000170077,0.0000342690,0.0000243819,0.0000147725,0.0011316087,0.0000377168,0.0000090069,0.1440413526,0.0000094852,0.0000099708,0.0000081443,,,
10007792,University of Exeter,C,23,Education,,,,D,The power of noise and the art of prediction,,,International Journal of Educational Research,87,,36,,,0883-0355,,December,2017,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.10.006,10797,10797,0.0000260205,0.0324876155,0.1013203478,0.0000120473,0.0663624226,0.0000125537,0.0069810049,0.0000182848,0.0000213212,0.0000195802,0.0000065970,0.0000123347,0.0597062709,0.0040106176,0.0000189781,0.0000340053,0.0000264662,0.0345749249,0.0000082313,0.0875784042,0.0000119467,0.4632724889,0.0251995740,0.0036558544,0.0000274885,0.0045998740,0.0000394068,0.0015387049,0.0000111478,0.0006668908,0.0145569164,0.0001265640,0.0875724513,0.0054694998,0.0000131631,,,
10008010,Stranmillis University College,C,23,Education,,,,D,Empirical studies on early intervention services for toddlers aged 24–36 months: A systematic review,,,International Journal of Educational Research,89,,119-138,,,0883-0355,,November,2017,https://www.sciencedirect.com/science/article/abs/pii/S0883035517307747?via%3Dihub,2,,,,,,,,Deposit exception,,,,,,https://doi.org/10.1016/j.ijer.2017.10.008,10798,10798,0.0000136986,0.0000369955,0.0522239007,0.0000063424,0.0001662930,0.0000066090,0.0006447227,0.0000096261,0.0000112246,0.1122963393,0.0000034730,0.0046319125,0.0000115846,0.0003569316,0.0001694883,0.3190123092,0.0000139332,0.0000193849,0.0280758412,0.1213885764,0.0000062894,0.0233064679,0.0293756039,0.0000106684,0.0102222924,0.0041760858,0.0006587346,0.0004910611,0.0000058688,0.0084854439,0.0000076637,0.0030970768,0.2196357198,0.0084618356,0.0529600013,,,
10006840,The University of Birmingham,C,23,Education,,,,D,Great grade expectations? The role of pupil expectations in target setting,,,International Journal of Educational Research,89,,139,,,0883-0355,,December,2017,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.10.010,10799,10799,0.0000155740,0.0107407338,0.0566537036,0.0000072107,0.0000077262,0.0000075138,0.0146956651,0.0000109440,0.0000127614,0.0000117193,0.0000039485,0.0000073826,0.0000131706,0.0129178059,0.0000113589,0.0052790231,0.0012851749,0.0000220388,0.0000049267,0.0747221190,0.0000071504,0.1777293761,0.3224428381,0.3037456539,0.0000164526,0.0000331505,0.0002049195,0.0000142903,0.0000066722,0.0178071636,0.0000087129,0.0004384190,0.0000091756,0.0000096453,0.0010958792,,,
10007784,University College London,C,23,Education,,,,D,Accounting for the context in phenomenography-variation theory:  Evidence of English graduates' conceptions of price,,,International Journal of Educational Research,87,,12,,,0883-0355,,November,2017,,0,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2017.11.005,10800,10800,0.0118127853,0.0755185812,0.4250864081,0.0000104186,0.0028932326,0.0023689131,0.0000110618,0.0000158128,0.0000184387,0.0000169331,0.0000057051,0.0000106671,0.0000190300,0.0081845142,0.0000164124,0.0000294080,0.0000228881,0.0000318436,0.0000071185,0.2148635556,0.0000103316,0.0078928390,0.0073823661,0.0028995940,0.0000237721,0.0110521625,0.0154924497,0.1082292417,0.0000096406,0.0490478922,0.0013226206,0.0556547846,0.0000132577,0.0000139364,0.0000113835,,,
10005790,Sheffield Hallam University,C,23,Education,,,,D,"What can bodies do? En/gendering body-space choreographies of stillness, movement and flow in post-16 pedagogic encounters",,,International Journal of Educational Research,88,,156,,,0883-0355,,February,2018,,0,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2018.02.001,10801,10801,0.0552088466,0.0805088452,0.0005382260,0.0000088137,0.0006743813,0.0000091842,0.0002310036,0.0649556036,0.0000155983,0.0000143246,0.0000048263,0.0000090239,0.0000160985,0.0902625702,0.0006788216,0.0000248778,0.0000193623,0.4519627749,0.0000060219,0.0485560061,0.0000087400,0.0000276210,0.0031421164,0.0000148253,0.0000201102,0.0035868534,0.0585433272,0.0002391130,0.0000081556,0.0813886146,0.0000106499,0.0592720278,0.0000112154,0.0000117896,0.0000096299,,,
10007850,The University of Bath,C,23,Education,,,,D,The role of experienced teachers in the development of pre-service language teachers’ professional identity : Revisiting school memories and constructing future teacher selves,,,International Journal of Educational Research,88,,146,,,0883-0355,,February,2018,,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2018.02.002,10802,10802,0.0582628206,0.0599144398,0.0077260491,0.0000091905,0.0000098476,0.0000095768,0.0018587411,0.0000139489,0.0000162653,0.0000149371,0.0129479149,0.0342155987,0.0000167869,0.1387287128,0.0004767236,0.0002570645,0.0000201902,0.0298429440,0.0000062794,0.0469341846,0.0000091138,0.0000288020,0.0344780575,0.0000154592,0.0000209701,0.0042024649,0.0069637491,0.0000182141,0.0000085043,0.3705365099,0.0000111052,0.1923908031,0.0000116949,0.0000122937,0.0000100417,,,
10007795,The University of Leeds,C,23,Education,,,,D,The role of experienced teachers in the development of pre-service language teachers’ professional identity: Revisiting school memories and constructing future teacher selves,,,International Journal of Educational Research,88,,146,,,0883-0355,,February,2018,,3,,,,,,,,Technical exception,,,,,,https://doi.org/10.1016/j.ijer.2018.02.002,10803,10803,0.0587250664,0.0495139093,0.0102684010,0.0000091905,0.0000098476,0.0000095768,0.0000097579,0.0000139489,0.0000162653,0.0000149371,0.0187259874,0.0365268277,0.0000167869,0.1461246456,0.0007078465,0.0007193103,0.0000201902,0.0309985585,0.0000062794,0.0497076594,0.0000091138,0.0000288020,0.0391005155,0.0011710737,0.0000209701,0.0053580794,0.0032657828,0.0000182141,0.0000085043,0.3670696665,0.0000111052,0.1817591498,0.0000116949,0.0000122937,0.0000100417,,,
10007788,University of Cambridge,C,23,Education,,,,D,Schooling responses to income changes: Evidence from unconditional cash transfers in Rwanda,,,International Journal of Educational Research,93,,177,,,0883-0355,,January,2019,,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2018.11.011,10804,10804,0.0000206620,0.0000558016,0.0001030421,0.0000095664,0.0000102504,0.0000099685,0.0000101570,0.0000145194,0.2920753658,0.0000155480,0.0000052385,0.0000097946,0.0036261032,0.0012600987,0.0000150699,0.0803791585,0.0000210160,0.0000292390,0.0000065362,0.0640099347,0.0004906371,0.3524728199,0.0962725390,0.0000160915,0.0197490037,0.0183277049,0.0000312917,0.0012218356,0.0000088521,0.0000484057,0.0000115594,0.0068366092,0.0577502494,0.0050648781,0.0000104524,,,
10005790,Sheffield Hallam University,C,23,Education,,,,D,Reconceptualizing doctoral students’ journeyings: Possibilities for profound happiness?,,,International Journal of Educational Research,99,,101425,ARTN 101425,,0883-0355,,May,2019,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2019.04.003,10805,10805,0.0000186235,0.0542602121,0.0287157114,0.0000086226,0.0000092390,0.0000089850,0.0028280705,0.0136739857,0.0004489394,0.0004476933,0.0000047216,0.0000088282,0.0000157495,0.0865706024,0.0000135831,0.0069632076,0.0043557358,0.2476572506,0.0000058913,0.0208318406,0.0000085505,0.0000270220,0.0000382276,0.0000145039,0.0000196741,0.0173868147,0.1984364970,0.0000170884,0.0000079787,0.0351716555,0.0000104189,0.2819821481,0.0000109722,0.0000115339,0.0000094211,,,
10007158,University of Southampton,C,23,Education,,,,D,"Efficacy, explore, and exchange : Studies on social side of teacher education from England, Spain, and US",,,International Journal of Educational Research,99,,1,101518,,0883-0355,,December,2019,,6,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2019.101518,10806,10806,0.0000134119,0.0000362213,0.0010038436,0.0000062096,0.0001628133,0.0000064707,0.0045352232,0.0046942145,0.0089120905,0.0565398898,0.0000034003,0.0020364333,0.0242160897,0.0112806390,0.0000097820,0.0006421662,0.3707366782,0.0001751389,0.0001604024,0.0774661622,0.0000061578,0.1112051393,0.0156434962,0.0563840829,0.0000141686,0.0012778256,0.0000203117,0.0000123064,0.0000057460,0.2434843329,0.0000075033,0.0092786557,0.0000079018,0.0000083063,0.0000067847,,,
10007795,The University of Leeds,C,23,Education,,,,D,The effects of reading and language intervention on literacy skills in children in a remote community: An exploratory randomized controlled trial,,,International Journal of Educational Research,100,,,101535,,0883-0355,,February,2020,,10,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101535,10807,10807,0.0094090264,0.0000369365,0.0747532742,0.0000063323,0.0031916493,0.0000065984,0.0046247764,0.0001688540,0.0291527151,0.0082909388,0.0230937337,0.0000064833,0.0008077822,0.0003563632,0.0000099752,0.0235858695,0.0003323975,0.0000193540,0.0044631365,0.0000111867,0.0000062794,0.0253395157,0.0114935852,0.0000106514,0.0000144483,0.0000291121,0.0000207128,0.0000125494,0.0000058594,0.0423907362,0.0000076515,0.0276156001,0.1039938772,0.0000084703,0.6067235679,,,
10007814,Cardiff University / Prifysgol Caerdydd,C,23,Education,,,,D,"Educational expansion, poverty reduction and social mobility: reframing the debate",,,International Journal of Educational Research,100,,,101537,,0883-0355,,March,2020,http://doi.org/10.1016/j.ijer.2020.101537,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101537,10808,10808,0.0000200214,0.0832766278,0.0052284082,0.0000092698,0.0000099326,0.0002427759,0.0000098421,0.0000140692,0.0550318770,0.0016468808,0.0000050760,0.0000094909,0.0002500481,0.2131238415,0.0004808355,0.0000261653,0.0000203644,0.0000283324,0.0000063335,0.0645896202,0.0000091924,0.0690315061,0.0047034252,0.0000155926,0.0240321406,0.1436423223,0.0478191844,0.2834879189,0.0000085776,0.0021449525,0.0000112010,0.0010298500,0.0000117958,0.0000123997,0.0000101283,,,
10007773,The Open University,C,23,Education,,,,D,Trapped in low performance? Tracking the learning trajectory of disadvantaged girls and boys in the Complementary Basic Education programme in Ghana,,,International Journal of Educational Research,100,,101541,101541,,0883-0355,,January,2020,,3,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101541,10809,10809,0.0000172784,0.0000466635,0.0354936387,0.0000079998,0.0000085718,0.0000083361,0.0000084937,0.0157040890,0.2259379629,0.0000130019,0.0000043806,0.0000081906,0.0000146120,0.0000478514,0.0000126021,0.0603762239,0.0000175744,0.0000244508,0.0000054658,0.0774679749,0.0000079330,0.2561256970,0.1710374561,0.0539293777,0.0100771938,0.0000367785,0.0000261674,0.0000158543,0.0000074025,0.0364538436,0.0000096665,0.0000840425,0.0000101798,0.0002118797,0.0567411654,,,
10007158,University of Southampton,C,23,Education,,,,D,The development of communication networks of pre-service teachers on a school-led and university-led programme of initial teacher education in England,,,International Journal of Educational Research,100,,,101542,,0883-0355,,March,2020,,2,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101542,10810,10810,0.0000168977,0.0000456353,0.0000842692,0.0000078235,0.0000083829,0.0011886268,0.0198796254,0.0007988571,0.0000138460,0.0623811121,0.0000042841,0.0000080101,0.0161474399,0.0151962183,0.0000123244,0.0000220830,0.3456994366,0.0000239120,0.0000053454,0.0763511649,0.0000077582,0.1137435505,0.0214799698,0.0318859683,0.0000178510,0.0000359681,0.0446868717,0.0000155049,0.0000072393,0.2032779270,0.0108304687,0.0360866593,0.0000099554,0.0000104651,0.0000085481,,,
10007795,The University of Leeds,C,23,Education,,,,D,Interpreting mathematics performance in PISA: taking account of reading performance,,,International Journal of Educational Research,102,,,101566,,0883-0355,,May,2020,,1,,,,,,,,Compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101566,10811,10811,0.0000171851,0.0004465953,0.0921279977,0.0000079566,0.0102132147,0.0000082910,0.3055488495,0.0114173170,0.0246253909,0.0024140350,0.0000043569,0.0000081464,0.0000145330,0.0006478687,0.0000125340,0.0000224586,0.0000174795,0.0000243187,0.0000054363,0.0808512025,0.0000078901,0.1494936187,0.0320499865,0.0746476796,0.0000181546,0.0208461422,0.0066290602,0.0000157686,0.0000073625,0.0002403520,0.0000096142,0.0000835884,0.0000101248,0.0000106431,0.1874948470,,,
10007854,Cardiff Metropolitan University / Prifysgol Metropolitan Caerdydd,C,23,Education,,,,D,Triple X supergirls: Their special educational needs and social experience,,,International Journal of Educational Research,102,,,101588,,0883-0355,,May,2020,,,,,,,,,,Not compliant,,,,,,https://doi.org/10.1016/j.ijer.2020.101588,10812,10812,0.0000194678,0.0476532484,0.0046304836,0.0000090135,0.0000096579,0.0158762831,0.0000095699,0.0496543812,0.0000159519,0.0392285364,0.0000049357,0.0000092284,0.0002431333,0.0807483875,0.0000141989,0.0657597034,0.0000198012,0.0000275489,0.0521402280,0.0618967973,0.0000089382,0.0131750994,0.0782410650,0.0000151614,0.0260876008,0.0508154890,0.0000294830,0.0000178631,0.1763574975,0.0068457038,0.0000108913,0.2063642709,0.0000114696,0.0222257038,0.0018232072,,,
